USER_ID,ITEM_ID,EVENT_TYPE,EVENT_VALUE,TIMESTAMP
CUST_0008,Iced Matcha Latte,Rating,8,1755548711
CUST_0059,Paradise Drink,Rating,10,1757190311
CUST_0119,Pumpkin Cream Cold Brew,Rating,9,1753215911
CUST_0162,Mango Dragonfruit Refresher,Rating,10,1749068711
CUST_0068,Paradise Drink,Rating,8,1752870311
CUST_0159,Iced Caffe Americano,Rating,9,1752438311
CUST_0192,Nitro Cold Brew,Rating,10,1750105511
CUST_0118,Caramel Frappuccino,Rating,7,1759436711
CUST_0032,Pumpkin Spice Latte,Rating,9,1750105511
CUST_0021,Matcha Green Tea Latte,Rating,8,1750191911
CUST_0020,Iced Caffe Americano,Rating,9,1758745511
CUST_0179,Caffe Mocha,Rating,6,1749587111
CUST_0064,Cappuccino,Rating,9,1755203111
CUST_0058,Iced Chai Tea Latte,Rating,7,1747772711
CUST_0178,Strawberry Açaí Refresher,Rating,7,1751315111
CUST_0110,Flat White,Rating,10,1754943911
CUST_0159,Pink Drink,Rating,8,1746735911
CUST_0173,Iced Chai Tea Latte,Rating,10,1759782311
CUST_0178,Java Chip Frappuccino,Rating,7,1747513511
CUST_0085,Mocha Frappuccino,Rating,9,1749241511
CUST_0050,Cold Brew,Rating,9,1749673511
CUST_0001,Caffe Mocha,Rating,10,1758054311
CUST_0152,Pink Drink,Rating,9,1747081511
CUST_0016,Strawberry Açaí Refresher,Rating,7,1756412711
CUST_0145,Cold Brew,Rating,6,1759782311
CUST_0085,Caffe Americano,Rating,9,1753734311
CUST_0161,Cold Brew,Rating,6,1754079911
CUST_0135,Iced Chai Tea Latte,Rating,8,1756239911
CUST_0160,Iced Chai Tea Latte,Rating,5,1757967911
CUST_0199,Caffe Latte,Rating,7,1754339111
CUST_0128,Espresso,Rating,5,1744489511
CUST_0061,Caffe Americano,Rating,10,1747427111
CUST_0062,Caramel Frappuccino,Rating,8,1750191911
CUST_0165,Pecan Crunch Oatmilk Latte,Rating,10,1755289511
CUST_0050,Iced Matcha Latte,Rating,9,1759263911
CUST_0193,Strawberry Açaí Refresher,Rating,7,1746044711
CUST_0145,Espresso,Rating,9,1746390311
CUST_0064,Caffe Latte,Rating,5,1759523111
CUST_0186,Cold Brew,Rating,5,1744403111
CUST_0057,Cold Brew,Rating,10,1750883111
CUST_0077,Iced Matcha Latte,Rating,6,1749414311
CUST_0175,Iced Matcha Latte,Rating,8,1759955111
CUST_0093,Iced Chai Tea Latte,Rating,6,1759955111
CUST_0059,Caramel Frappuccino,Rating,9,1752006311
CUST_0008,Java Chip Frappuccino,Rating,10,1750019111
CUST_0135,Iced Pumpkin Spice Latte,Rating,8,1752783911
CUST_0064,Paradise Drink,Rating,9,1749414311
CUST_0030,Paradise Drink,Rating,10,1749327911
CUST_0018,Iced Pumpkin Spice Latte,Rating,6,1759004711
CUST_0087,Flat White,Rating,5,1747081511
CUST_0089,Strawberry Açaí Refresher,Rating,5,1750191911
CUST_0073,Iced Chai Tea Latte,Rating,9,1753129511
CUST_0152,Iced Brown Sugar Oatmilk Shaken Espresso,Rating,9,1744489511
CUST_0026,Caffe Mocha,Rating,5,1746908711
CUST_0083,Strawberry Açaí Refresher,Rating,10,1744403111
CUST_0168,Espresso,Rating,6,1752265511
